order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,region,product_id,category,sub_category,product_name,sales,quantity,profit,returns,payment_mode
CA-2019-113138,19/11/2019,25/11/2019,Standard Class,NP-18685,Nora Pelletier,Home Office,United States,Niagara Falls,New York,East,OFF-AR-10003770,Office Supplies,Art,Newell 340,163.88,4,16.465,#N/A,Online
CA-2019-113138,19/11/2019,25/11/2019,Standard Class,NP-18685,Nora Pelletier,Home Office,United States,Niagara Falls,New York,East,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,163.88,4,16.405,#N/A,COD
CA-2019-111143,19/11/2019,22/11/2019,First Class,TT-21265,Tim Taslimi,Corporate,United States,Indianapolis,Indiana,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,163.86,4,16.38,#N/A,Cards
CA-2019-157364,19/11/2019,21/11/2019,First Class,LT-17110,Liz Thompson,Consumer,United States,Jacksonville,North Carolina,South,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,163.68,4,16.374,#N/A,Cards
CA-2019-130778,19/11/2019,25/11/2019,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Long Beach,New York,East,OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,163.47,4,16.362,#N/A,Online
CA-2019-130778,19/11/2019,25/11/2019,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Long Beach,New York,East,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",163.4,4,16.335,#N/A,Online
CA-2019-126858,19/11/2019,23/11/2019,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Seattle,Washington,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,163.09,4,16.335,#N/A,Online
CA-2019-114104,20/11/2019,24/11/2019,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,163.06,4,16.317,#N/A,Cards
CA-2019-114104,20/11/2019,24/11/2019,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,162.99,4,16.302,#N/A,COD
CA-2019-110772,20/11/2019,24/11/2019,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,East,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,162.98,4,16.296,#N/A,Cards
CA-2019-110772,20/11/2019,24/11/2019,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,East,OFF-LA-10004689,Office Supplies,Labels,Avery 512,162.98,4,16.291,#N/A,Cards
CA-2019-110772,20/11/2019,24/11/2019,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,East,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,162.96,4,16.269,#N/A,Cards
CA-2019-110772,20/11/2019,24/11/2019,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,East,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",162.79,4,16.234,#N/A,COD
CA-2019-109820,20/11/2019,22/11/2019,First Class,AG-10390,Allen Goldenen,Consumer,United States,Cincinnati,Ohio,East,OFF-PA-10000955,Office Supplies,Paper,Southworth 25% Cotton Granite Paper & Envelopes,162.64,4,16.21,#N/A,Online
CA-2019-109820,20/11/2019,22/11/2019,First Class,AG-10390,Allen Goldenen,Consumer,United States,Cincinnati,Ohio,East,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,162.6,4,16.184,#N/A,Cards
CA-2019-109820,20/11/2019,22/11/2019,First Class,AG-10390,Allen Goldenen,Consumer,United States,Cincinnati,Ohio,East,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,162.45,4,16.184,#N/A,COD
US-2019-127971,20/11/2019,27/11/2019,Standard Class,DW-13195,David Wiener,Corporate,United States,Houston,Texas,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",162.37,4,16.184,#N/A,Online
US-2019-127971,20/11/2019,27/11/2019,Standard Class,DW-13195,David Wiener,Corporate,United States,Houston,Texas,Central,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,162.35,4,16.175,#N/A,Cards
US-2019-127971,20/11/2019,27/11/2019,Standard Class,DW-13195,David Wiener,Corporate,United States,Houston,Texas,Central,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,162.1,4,16.157,#N/A,COD
CA-2019-100041,20/11/2019,25/11/2019,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Columbus,Indiana,Central,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",161.98,4,16.151,#N/A,Online
CA-2019-100041,20/11/2019,25/11/2019,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Columbus,Indiana,Central,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,161.98,4,16.146,#N/A,Cards
CA-2019-100041,20/11/2019,25/11/2019,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Columbus,Indiana,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",161.97,4,16.146,#N/A,Cards
CA-2019-107790,20/11/2019,24/11/2019,Standard Class,EH-13990,Erica Hackney,Consumer,United States,Houston,Texas,Central,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,161.96,4,16.032,#N/A,Cards
CA-2019-145492,20/11/2019,27/11/2019,Standard Class,MC-17605,Matt Connell,Corporate,United States,Los Angeles,California,West,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",161.94,4,15.998,#N/A,Online
CA-2019-121356,20/11/2019,24/11/2019,Standard Class,SJ-20500,Shirley Jackson,Consumer,United States,Newark,Delaware,East,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",161.94,4,15.994,#N/A,COD
CA-2019-113845,20/11/2019,25/11/2019,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Orlando,Florida,South,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,161.9,4,15.992,#N/A,COD
CA-2019-113845,20/11/2019,25/11/2019,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Orlando,Florida,South,OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,161.82,4,15.959,#N/A,Cards
CA-2019-113845,20/11/2019,25/11/2019,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Orlando,Florida,South,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,161.8,4,15.954,#N/A,Online
CA-2019-142615,20/11/2019,24/11/2019,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Montebello,California,West,TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,161.76,4,15.952,#N/A,Cards
US-2019-114293,21/11/2019,26/11/2019,Standard Class,JH-16180,Justin Hirsh,Consumer,United States,Gresham,Oregon,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,161.62,4,15.945,#N/A,Cards
CA-2019-114482,21/11/2019,25/11/2019,Second Class,DM-13345,Denise Monton,Corporate,United States,Des Moines,Iowa,Central,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,161.57,4,15.945,#N/A,Online
CA-2019-114482,21/11/2019,25/11/2019,Second Class,DM-13345,Denise Monton,Corporate,United States,Des Moines,Iowa,Central,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,161.44,4,15.943,#N/A,Online
CA-2019-140018,21/11/2019,26/11/2019,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,East,TEC-MA-10000752,Technology,Machines,Texas Instrument TI-15 Fraction Calculator,161.33,4,15.938,#N/A,COD
CA-2019-140018,21/11/2019,26/11/2019,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,East,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",161.28,4,15.935,#N/A,Cards
CA-2019-140018,21/11/2019,26/11/2019,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,East,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",161.14,4,15.935,#N/A,Online
CA-2019-146157,21/11/2019,26/11/2019,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois,Central,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,160.98,4,15.921,#N/A,COD
CA-2019-146157,21/11/2019,26/11/2019,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois,Central,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",160.96,4,15.876,#N/A,Online
CA-2019-146157,21/11/2019,26/11/2019,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois,Central,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,160.94,4,15.863,#N/A,Cards
CA-2019-114895,21/11/2019,28/11/2019,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,New York City,New York,East,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,160.9,4,15.838,#N/A,Cards
CA-2019-113425,21/11/2019,21/11/2019,Same Day,JK-16120,Julie Kriz,Home Office,United States,New York City,New York,East,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",160.9,4,15.826,#N/A,Online
CA-2019-152646,21/11/2019,26/11/2019,Standard Class,TH-21235,Tiffany House,Corporate,United States,Los Angeles,California,West,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,160.78,4,15.826,#N/A,Cards
CA-2019-154711,22/11/2019,26/11/2019,Standard Class,TB-21355,Todd Boyes,Corporate,United States,New York City,New York,East,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,160.78,4,15.824,#N/A,COD
CA-2019-154711,22/11/2019,26/11/2019,Standard Class,TB-21355,Todd Boyes,Corporate,United States,New York City,New York,East,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",160.78,4,15.824,#N/A,COD
CA-2019-154711,22/11/2019,26/11/2019,Standard Class,TB-21355,Todd Boyes,Corporate,United States,New York City,New York,East,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,160.78,4,15.816,#N/A,Online
CA-2019-131576,22/11/2019,26/11/2019,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Detroit,Michigan,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,160.73,4,15.808,#N/A,COD
US-2019-132577,22/11/2019,27/11/2019,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,Central,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,160.56,4,15.799,#N/A,COD
US-2019-132577,22/11/2019,27/11/2019,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,Central,OFF-AR-10003481,Office Supplies,Art,Newell 348,160.45,4,15.787,#N/A,Online
US-2019-132577,22/11/2019,27/11/2019,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,Central,TEC-AC-10000387,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,160.32,4,15.758,#N/A,COD
US-2019-132577,22/11/2019,27/11/2019,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,Central,OFF-LA-10000262,Office Supplies,Labels,Avery 494,160.19,4,15.725,#N/A,Online
US-2019-132577,22/11/2019,27/11/2019,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,Central,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,160.12,4,15.719,#N/A,Cards
US-2019-164945,22/11/2019,27/11/2019,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,New York City,New York,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,160.1,4,15.698,#N/A,Online
CA-2019-160129,23/11/2019,23/11/2019,Same Day,LS-17200,Luke Schmidt,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,160,4,15.688,#N/A,COD
CA-2019-160129,23/11/2019,23/11/2019,Same Day,LS-17200,Luke Schmidt,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,159.98,4,15.68,#N/A,COD
CA-2019-160129,23/11/2019,23/11/2019,Same Day,LS-17200,Luke Schmidt,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",159.98,4,15.674,#N/A,Online
CA-2019-105284,24/11/2019,01/12/2019,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-FA-10001754,Office Supplies,Fasteners,Stockwell Gold Paper Clips,159.98,4,15.638,#N/A,COD
CA-2019-124485,24/11/2019,26/11/2019,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,East,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",159.98,4,15.633,#N/A,COD
CA-2019-124485,24/11/2019,26/11/2019,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,East,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,159.97,4,15.61,#N/A,COD
CA-2019-124485,24/11/2019,26/11/2019,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,159.94,4,15.606,#N/A,Cards
CA-2019-124485,24/11/2019,26/11/2019,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,East,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,159.93,4,15.599,#N/A,COD
CA-2019-100468,24/11/2019,01/12/2019,Standard Class,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,West,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",159.92,4,15.596,#N/A,Online
CA-2019-100468,24/11/2019,01/12/2019,Standard Class,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,West,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",159.92,4,15.594,#N/A,COD
CA-2019-128531,24/11/2019,26/11/2019,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,Central,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,159.88,4,15.594,#N/A,Cards
CA-2019-128531,24/11/2019,26/11/2019,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,Central,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,159.86,4,15.59,#N/A,Cards
CA-2019-128531,24/11/2019,26/11/2019,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,Central,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,159.79,4,15.59,#N/A,Cards
CA-2019-128531,24/11/2019,26/11/2019,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,Central,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,159.77,4,15.552,#N/A,Cards
CA-2019-128531,24/11/2019,26/11/2019,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,Central,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,159.58,4,15.552,#N/A,Cards
CA-2019-128531,24/11/2019,26/11/2019,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,Central,OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",159.56,4,15.552,#N/A,Cards
CA-2019-100083,24/11/2019,29/11/2019,Standard Class,CD-11980,Carol Darley,Consumer,United States,Medford,Oregon,West,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",159.52,4,15.552,#N/A,Cards
CA-2019-132731,24/11/2019,28/11/2019,Standard Class,GA-14515,George Ashbrook,Consumer,United States,Dallas,Texas,Central,TEC-PH-10004120,Technology,Phones,AT&T 1080 Phone,159.47,4,15.552,#N/A,Cards
US-2019-163881,24/11/2019,30/11/2019,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,West,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,159.41,4,15.552,#N/A,Online
US-2019-163881,24/11/2019,30/11/2019,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,West,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,159.38,4,15.552,#N/A,Cards
US-2019-163881,24/11/2019,30/11/2019,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,West,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,159.3,4,15.552,#N/A,Online
CA-2019-163573,24/11/2019,27/11/2019,First Class,AC-10450,Amy Cox,Consumer,United States,Seattle,Washington,West,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,159.04,4,15.552,#N/A,Online
CA-2019-123806,24/11/2019,27/11/2019,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Baltimore,Maryland,East,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",159.04,4,15.552,#N/A,COD
CA-2019-125661,24/11/2019,26/11/2019,First Class,CA-12055,Cathy Armstrong,Home Office,United States,Cleveland,Ohio,East,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,159.04,4,15.552,#N/A,Cards
CA-2019-125661,24/11/2019,26/11/2019,First Class,CA-12055,Cathy Armstrong,Home Office,United States,Cleveland,Ohio,East,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,159.04,4,15.552,#N/A,Cards
CA-2019-165561,24/11/2019,28/11/2019,Standard Class,CR-12580,Clay Rozendal,Home Office,United States,Bellevue,Washington,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",159.04,4,15.552,#N/A,COD
CA-2019-113726,24/11/2019,01/12/2019,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Seattle,Washington,West,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,158.95,4,15.552,#N/A,Online
CA-2019-123533,24/11/2019,30/11/2019,Standard Class,SC-20050,Sample Company A,Home Office,United States,Hialeah,Florida,South,FUR-BO-10001619,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Bookcase,158.9,4,15.552,#N/A,COD
CA-2019-123533,24/11/2019,30/11/2019,Standard Class,SC-20050,Sample Company A,Home Office,United States,Hialeah,Florida,South,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,158.79,4,15.534,#N/A,Cards
CA-2019-123533,24/11/2019,30/11/2019,Standard Class,SC-20050,Sample Company A,Home Office,United States,Hialeah,Florida,South,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,158.78,4,15.529,#N/A,COD
CA-2019-165470,25/11/2019,30/11/2019,Standard Class,HJ-14875,Heather Jas,Home Office,United States,Jacksonville,Florida,South,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",158.4,4,15.525,#N/A,COD
CA-2019-160535,25/11/2019,30/11/2019,Standard Class,BP-11050,Barry Pond,Corporate,United States,Plainfield,New Jersey,East,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",158.4,4,15.525,#N/A,COD
CA-2019-160535,25/11/2019,30/11/2019,Standard Class,BP-11050,Barry Pond,Corporate,United States,Plainfield,New Jersey,East,TEC-MA-10004255,Technology,Machines,Konica Minolta magicolor 1690MF Multifunction Printer,158.38,4,15.525,#N/A,Online
US-2019-119298,25/11/2019,28/11/2019,First Class,EP-13915,Emily Phan,Consumer,United States,Jonesboro,Arkansas,South,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,158.37,4,15.525,#N/A,COD
CA-2019-169838,25/11/2019,29/11/2019,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,Central,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,158.28,4,15.525,#N/A,Online
CA-2019-169838,25/11/2019,29/11/2019,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,Central,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,158.26,4,15.52,#N/A,Online
CA-2019-169838,25/11/2019,29/11/2019,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,Central,TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,158.18,4,15.511,#N/A,Online
CA-2019-108196,25/11/2019,02/12/2019,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Lancaster,Ohio,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,158.17,4,15.509,#N/A,Cards
CA-2019-108196,25/11/2019,02/12/2019,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Lancaster,Ohio,East,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,158.13,4,15.498,#N/A,Cards
CA-2019-108196,25/11/2019,02/12/2019,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Lancaster,Ohio,East,TEC-AC-10000926,Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router,158.06,4,15.49,#N/A,Cards
CA-2019-132549,25/11/2019,30/11/2019,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,Huntsville,Alabama,South,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,157.99,4,15.49,#N/A,COD
CA-2019-113341,25/11/2019,29/11/2019,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,Los Angeles,California,West,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",157.98,4,15.475,#N/A,Online
CA-2019-133711,26/11/2019,29/11/2019,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,South,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,157.98,4,15.475,#N/A,Online
CA-2019-133711,26/11/2019,29/11/2019,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,South,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,157.92,4,15.475,#N/A,COD
CA-2019-133711,26/11/2019,29/11/2019,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,South,OFF-BI-10004352,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,157.92,4,15.475,#N/A,Cards
CA-2019-133711,26/11/2019,29/11/2019,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,South,TEC-MA-10000010,Technology,Machines,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,157.9,4,15.468,#N/A,COD
CA-2019-129693,26/11/2019,02/12/2019,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Seattle,Washington,West,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,157.88,4,15.44,#N/A,Online
US-2019-126893,26/11/2019,01/12/2019,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,157.69,4,15.426,#N/A,COD
US-2019-158309,26/11/2019,29/11/2019,First Class,PA-19060,Pete Armstrong,Home Office,United States,Miami,Florida,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,157.65,4,15.408,#N/A,COD
CA-2019-130288,26/11/2019,30/11/2019,Second Class,DK-13225,Dean Katz,Corporate,United States,New York City,New York,East,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",157.58,4,15.393,#N/A,COD
CA-2019-106915,26/11/2019,02/12/2019,Standard Class,GA-14515,George Ashbrook,Consumer,United States,El Paso,Texas,Central,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,157.56,4,15.387,#N/A,Online
CA-2019-145135,26/11/2019,28/11/2019,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Shelton,Connecticut,East,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,157.29,4,15.386,#N/A,Cards
CA-2019-145135,26/11/2019,28/11/2019,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Shelton,Connecticut,East,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,157.19,4,15.378,#N/A,COD
US-2019-158288,26/11/2019,28/11/2019,Second Class,EH-13945,Eric Hoffmann,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,157.18,4,15.378,#N/A,Online
CA-2019-107104,26/11/2019,30/11/2019,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Los Angeles,California,West,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,157.01,4,15.372,#N/A,COD
CA-2019-107104,26/11/2019,30/11/2019,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Los Angeles,California,West,OFF-AR-10004269,Office Supplies,Art,Newell 31,156.98,4,15.372,#N/A,Online
CA-2019-107104,26/11/2019,30/11/2019,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Los Angeles,California,West,OFF-AP-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,156.98,4,15.372,#N/A,Online
CA-2019-107104,26/11/2019,30/11/2019,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Los Angeles,California,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",156.96,4,15.352,#N/A,Online
CA-2019-129686,27/11/2019,29/11/2019,Second Class,GG-14650,Greg Guthrie,Corporate,United States,Chicago,Illinois,Central,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",156.96,4,15.343,#N/A,COD
CA-2019-129686,27/11/2019,29/11/2019,Second Class,GG-14650,Greg Guthrie,Corporate,United States,Chicago,Illinois,Central,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,156.96,4,15.336,#N/A,Cards
CA-2019-152121,27/11/2019,29/11/2019,Second Class,CC-12670,Craig Carreira,Consumer,United States,Scottsdale,Arizona,West,TEC-PH-10002483,Technology,Phones,Motorola Moto X,156.96,4,15.299,#N/A,Online
